path,name,label
D:\pytorch\dataloader\data\13098_automobile.png,automobile,1
D:\pytorch\dataloader\data\13099_automobile.png,automobile,1
D:\pytorch\dataloader\data\1309_frog.png,frog,6
D:\pytorch\dataloader\data\1309_horse.png,horse,7
D:\pytorch\dataloader\data\130_deer.png,deer,4
D:\pytorch\dataloader\data\13100_dog.png,dog,5
D:\pytorch\dataloader\data\13101_frog.png,frog,6
D:\pytorch\dataloader\data\13102_deer.png,deer,4
D:\pytorch\dataloader\data\13103_dog.png,dog,5
D:\pytorch\dataloader\data\13104_dog.png,dog,5
D:\pytorch\dataloader\data\13105_horse.png,horse,7
D:\pytorch\dataloader\data\13106_airplane.png,airplane,0
D:\pytorch\dataloader\data\13107_bird.png,bird,2
D:\pytorch\dataloader\data\13108_automobile.png,automobile,1
D:\pytorch\dataloader\data\13109_ship.png,ship,8
D:\pytorch\dataloader\data\1310_airplane.png,airplane,0
D:\pytorch\dataloader\data\1310_deer.png,deer,4
D:\pytorch\dataloader\data\13110_airplane.png,airplane,0
D:\pytorch\dataloader\data\13111_dog.png,dog,5
D:\pytorch\dataloader\data\13112_dog.png,dog,5
D:\pytorch\dataloader\data\13113_horse.png,horse,7
D:\pytorch\dataloader\data\13114_bird.png,bird,2
D:\pytorch\dataloader\data\13115_ship.png,ship,8
D:\pytorch\dataloader\data\13116_ship.png,ship,8
D:\pytorch\dataloader\data\13117_frog.png,frog,6
D:\pytorch\dataloader\data\13118_automobile.png,automobile,1
D:\pytorch\dataloader\data\13119_horse.png,horse,7
D:\pytorch\dataloader\data\1311_deer.png,deer,4
D:\pytorch\dataloader\data\1311_ship.png,ship,8
D:\pytorch\dataloader\data\13120_frog.png,frog,6
D:\pytorch\dataloader\data\13121_dog.png,dog,5
D:\pytorch\dataloader\data\13122_automobile.png,automobile,1
D:\pytorch\dataloader\data\13123_frog.png,frog,6
D:\pytorch\dataloader\data\13124_horse.png,horse,7
D:\pytorch\dataloader\data\13125_truck.png,truck,9
D:\pytorch\dataloader\data\13126_horse.png,horse,7
D:\pytorch\dataloader\data\13127_frog.png,frog,6
D:\pytorch\dataloader\data\13128_truck.png,truck,9
D:\pytorch\dataloader\data\13129_automobile.png,automobile,1
D:\pytorch\dataloader\data\1312_deer.png,deer,4
D:\pytorch\dataloader\data\1312_frog.png,frog,6
D:\pytorch\dataloader\data\13130_bird.png,bird,2
D:\pytorch\dataloader\data\13131_ship.png,ship,8
D:\pytorch\dataloader\data\13132_horse.png,horse,7
D:\pytorch\dataloader\data\13133_truck.png,truck,9
D:\pytorch\dataloader\data\13134_deer.png,deer,4
D:\pytorch\dataloader\data\13135_horse.png,horse,7
D:\pytorch\dataloader\data\13136_horse.png,horse,7
D:\pytorch\dataloader\data\13137_frog.png,frog,6
D:\pytorch\dataloader\data\13138_truck.png,truck,9
D:\pytorch\dataloader\data\13139_ship.png,ship,8
D:\pytorch\dataloader\data\1313_automobile.png,automobile,1
D:\pytorch\dataloader\data\1313_deer.png,deer,4
D:\pytorch\dataloader\data\13140_frog.png,frog,6
D:\pytorch\dataloader\data\13141_bird.png,bird,2
D:\pytorch\dataloader\data\13142_dog.png,dog,5
D:\pytorch\dataloader\data\13143_frog.png,frog,6
D:\pytorch\dataloader\data\13144_automobile.png,automobile,1
D:\pytorch\dataloader\data\13145_deer.png,deer,4
D:\pytorch\dataloader\data\13146_horse.png,horse,7
D:\pytorch\dataloader\data\13147_horse.png,horse,7
D:\pytorch\dataloader\data\13148_truck.png,truck,9
D:\pytorch\dataloader\data\13149_automobile.png,automobile,1
D:\pytorch\dataloader\data\1314_ship.png,ship,8
D:\pytorch\dataloader\data\1314_truck.png,truck,9
D:\pytorch\dataloader\data\13150_dog.png,dog,5
D:\pytorch\dataloader\data\13151_dog.png,dog,5
D:\pytorch\dataloader\data\13152_automobile.png,automobile,1
D:\pytorch\dataloader\data\13153_frog.png,frog,6
D:\pytorch\dataloader\data\13154_bird.png,bird,2
D:\pytorch\dataloader\data\13155_truck.png,truck,9
D:\pytorch\dataloader\data\13156_automobile.png,automobile,1
D:\pytorch\dataloader\data\13157_ship.png,ship,8
D:\pytorch\dataloader\data\13158_automobile.png,automobile,1
D:\pytorch\dataloader\data\13159_dog.png,dog,5
D:\pytorch\dataloader\data\1315_deer.png,deer,4
D:\pytorch\dataloader\data\13160_truck.png,truck,9
D:\pytorch\dataloader\data\13161_dog.png,dog,5
D:\pytorch\dataloader\data\13162_frog.png,frog,6
D:\pytorch\dataloader\data\13163_bird.png,bird,2
D:\pytorch\dataloader\data\13164_deer.png,deer,4
D:\pytorch\dataloader\data\13165_airplane.png,airplane,0
D:\pytorch\dataloader\data\13166_automobile.png,automobile,1
D:\pytorch\dataloader\data\13167_cat.png,cat,3
D:\pytorch\dataloader\data\13168_frog.png,frog,6
D:\pytorch\dataloader\data\13169_ship.png,ship,8
D:\pytorch\dataloader\data\1316_cat.png,cat,3
D:\pytorch\dataloader\data\1316_dog.png,dog,5
D:\pytorch\dataloader\data\13170_cat.png,cat,3
D:\pytorch\dataloader\data\13171_horse.png,horse,7
D:\pytorch\dataloader\data\13172_truck.png,truck,9
D:\pytorch\dataloader\data\13173_dog.png,dog,5
D:\pytorch\dataloader\data\13174_airplane.png,airplane,0
D:\pytorch\dataloader\data\13175_ship.png,ship,8
D:\pytorch\dataloader\data\13176_frog.png,frog,6
D:\pytorch\dataloader\data\13177_bird.png,bird,2
D:\pytorch\dataloader\data\13178_horse.png,horse,7
D:\pytorch\dataloader\data\13179_bird.png,bird,2
D:\pytorch\dataloader\data\1317_frog.png,frog,6
D:\pytorch\dataloader\data\1317_truck.png,truck,9
D:\pytorch\dataloader\data\13180_frog.png,frog,6
D:\pytorch\dataloader\data\13181_airplane.png,airplane,0
D:\pytorch\dataloader\data\13182_horse.png,horse,7
D:\pytorch\dataloader\data\13183_deer.png,deer,4
D:\pytorch\dataloader\data\13184_frog.png,frog,6
D:\pytorch\dataloader\data\13185_horse.png,horse,7
D:\pytorch\dataloader\data\13186_deer.png,deer,4
D:\pytorch\dataloader\data\13187_dog.png,dog,5
D:\pytorch\dataloader\data\13188_frog.png,frog,6
D:\pytorch\dataloader\data\13189_cat.png,cat,3
D:\pytorch\dataloader\data\1318_dog.png,dog,5
D:\pytorch\dataloader\data\1318_frog.png,frog,6
D:\pytorch\dataloader\data\13190_dog.png,dog,5
D:\pytorch\dataloader\data\13191_automobile.png,automobile,1
D:\pytorch\dataloader\data\13192_horse.png,horse,7
D:\pytorch\dataloader\data\13193_horse.png,horse,7
D:\pytorch\dataloader\data\13194_airplane.png,airplane,0
D:\pytorch\dataloader\data\13195_bird.png,bird,2
D:\pytorch\dataloader\data\13196_deer.png,deer,4
D:\pytorch\dataloader\data\13197_ship.png,ship,8
D:\pytorch\dataloader\data\13198_horse.png,horse,7
D:\pytorch\dataloader\data\13199_truck.png,truck,9
D:\pytorch\dataloader\data\1319_airplane.png,airplane,0
D:\pytorch\dataloader\data\131_automobile.png,automobile,1
D:\pytorch\dataloader\data\131_horse.png,horse,7
D:\pytorch\dataloader\data\13200_horse.png,horse,7
D:\pytorch\dataloader\data\13201_cat.png,cat,3
D:\pytorch\dataloader\data\13202_cat.png,cat,3
D:\pytorch\dataloader\data\13203_dog.png,dog,5
D:\pytorch\dataloader\data\13204_cat.png,cat,3
D:\pytorch\dataloader\data\13205_cat.png,cat,3
D:\pytorch\dataloader\data\13206_airplane.png,airplane,0
D:\pytorch\dataloader\data\13207_automobile.png,automobile,1
D:\pytorch\dataloader\data\13208_truck.png,truck,9
D:\pytorch\dataloader\data\13209_frog.png,frog,6
D:\pytorch\dataloader\data\1320_automobile.png,automobile,1
D:\pytorch\dataloader\data\1320_horse.png,horse,7
D:\pytorch\dataloader\data\13210_deer.png,deer,4
D:\pytorch\dataloader\data\13211_truck.png,truck,9
D:\pytorch\dataloader\data\13212_deer.png,deer,4
D:\pytorch\dataloader\data\13213_frog.png,frog,6
D:\pytorch\dataloader\data\13214_truck.png,truck,9
D:\pytorch\dataloader\data\13215_deer.png,deer,4
D:\pytorch\dataloader\data\13216_frog.png,frog,6
D:\pytorch\dataloader\data\13217_automobile.png,automobile,1
D:\pytorch\dataloader\data\13218_automobile.png,automobile,1
D:\pytorch\dataloader\data\13219_horse.png,horse,7
D:\pytorch\dataloader\data\1321_bird.png,bird,2
D:\pytorch\dataloader\data\1321_cat.png,cat,3
D:\pytorch\dataloader\data\13220_frog.png,frog,6
D:\pytorch\dataloader\data\13221_cat.png,cat,3
D:\pytorch\dataloader\data\13222_cat.png,cat,3
D:\pytorch\dataloader\data\13223_airplane.png,airplane,0
D:\pytorch\dataloader\data\13224_horse.png,horse,7
D:\pytorch\dataloader\data\13225_airplane.png,airplane,0
D:\pytorch\dataloader\data\13226_bird.png,bird,2
D:\pytorch\dataloader\data\13227_ship.png,ship,8
D:\pytorch\dataloader\data\13228_bird.png,bird,2
D:\pytorch\dataloader\data\13229_airplane.png,airplane,0
D:\pytorch\dataloader\data\1322_airplane.png,airplane,0
D:\pytorch\dataloader\data\1322_truck.png,truck,9
D:\pytorch\dataloader\data\13230_airplane.png,airplane,0
D:\pytorch\dataloader\data\13231_deer.png,deer,4
D:\pytorch\dataloader\data\13232_bird.png,bird,2
D:\pytorch\dataloader\data\13233_ship.png,ship,8
D:\pytorch\dataloader\data\13234_automobile.png,automobile,1
D:\pytorch\dataloader\data\13235_cat.png,cat,3
D:\pytorch\dataloader\data\13236_dog.png,dog,5
D:\pytorch\dataloader\data\13237_horse.png,horse,7
D:\pytorch\dataloader\data\13238_airplane.png,airplane,0
D:\pytorch\dataloader\data\13239_automobile.png,automobile,1
D:\pytorch\dataloader\data\1323_airplane.png,airplane,0
D:\pytorch\dataloader\data\1323_ship.png,ship,8
D:\pytorch\dataloader\data\13240_automobile.png,automobile,1
D:\pytorch\dataloader\data\13241_ship.png,ship,8
D:\pytorch\dataloader\data\13242_automobile.png,automobile,1
D:\pytorch\dataloader\data\13243_bird.png,bird,2
D:\pytorch\dataloader\data\13244_automobile.png,automobile,1
D:\pytorch\dataloader\data\13245_dog.png,dog,5
D:\pytorch\dataloader\data\13246_dog.png,dog,5
D:\pytorch\dataloader\data\13247_cat.png,cat,3
D:\pytorch\dataloader\data\13248_airplane.png,airplane,0
D:\pytorch\dataloader\data\13249_dog.png,dog,5
D:\pytorch\dataloader\data\1324_deer.png,deer,4
D:\pytorch\dataloader\data\13250_bird.png,bird,2
D:\pytorch\dataloader\data\13251_dog.png,dog,5
D:\pytorch\dataloader\data\13252_dog.png,dog,5
D:\pytorch\dataloader\data\13253_cat.png,cat,3
D:\pytorch\dataloader\data\13254_cat.png,cat,3
D:\pytorch\dataloader\data\13255_truck.png,truck,9
D:\pytorch\dataloader\data\13256_dog.png,dog,5
D:\pytorch\dataloader\data\13257_dog.png,dog,5
D:\pytorch\dataloader\data\13258_ship.png,ship,8
D:\pytorch\dataloader\data\13259_cat.png,cat,3
D:\pytorch\dataloader\data\1325_bird.png,bird,2
D:\pytorch\dataloader\data\1325_ship.png,ship,8
D:\pytorch\dataloader\data\13260_airplane.png,airplane,0
D:\pytorch\dataloader\data\13261_frog.png,frog,6
D:\pytorch\dataloader\data\13262_automobile.png,automobile,1
D:\pytorch\dataloader\data\13263_truck.png,truck,9
D:\pytorch\dataloader\data\13264_automobile.png,automobile,1
D:\pytorch\dataloader\data\13265_truck.png,truck,9
D:\pytorch\dataloader\data\13266_ship.png,ship,8
D:\pytorch\dataloader\data\13267_horse.png,horse,7
D:\pytorch\dataloader\data\13268_horse.png,horse,7
D:\pytorch\dataloader\data\13269_deer.png,deer,4
D:\pytorch\dataloader\data\1326_frog.png,frog,6
D:\pytorch\dataloader\data\1326_truck.png,truck,9
D:\pytorch\dataloader\data\13270_bird.png,bird,2
D:\pytorch\dataloader\data\13271_horse.png,horse,7
D:\pytorch\dataloader\data\13272_horse.png,horse,7
D:\pytorch\dataloader\data\13273_bird.png,bird,2
D:\pytorch\dataloader\data\13274_ship.png,ship,8
D:\pytorch\dataloader\data\13275_bird.png,bird,2
D:\pytorch\dataloader\data\13276_horse.png,horse,7
D:\pytorch\dataloader\data\13277_automobile.png,automobile,1
D:\pytorch\dataloader\data\13278_bird.png,bird,2
D:\pytorch\dataloader\data\13279_deer.png,deer,4
D:\pytorch\dataloader\data\1327_frog.png,frog,6
D:\pytorch\dataloader\data\13280_horse.png,horse,7
D:\pytorch\dataloader\data\13281_cat.png,cat,3
D:\pytorch\dataloader\data\13282_deer.png,deer,4
D:\pytorch\dataloader\data\13283_dog.png,dog,5
D:\pytorch\dataloader\data\13284_horse.png,horse,7
D:\pytorch\dataloader\data\13285_dog.png,dog,5
D:\pytorch\dataloader\data\13286_bird.png,bird,2
D:\pytorch\dataloader\data\13287_cat.png,cat,3
D:\pytorch\dataloader\data\13288_dog.png,dog,5
D:\pytorch\dataloader\data\13289_airplane.png,airplane,0
D:\pytorch\dataloader\data\1328_bird.png,bird,2
D:\pytorch\dataloader\data\1328_dog.png,dog,5
D:\pytorch\dataloader\data\13290_bird.png,bird,2
D:\pytorch\dataloader\data\13291_frog.png,frog,6
D:\pytorch\dataloader\data\13292_deer.png,deer,4
D:\pytorch\dataloader\data\13293_ship.png,ship,8
D:\pytorch\dataloader\data\13294_truck.png,truck,9
D:\pytorch\dataloader\data\13295_horse.png,horse,7
D:\pytorch\dataloader\data\13296_automobile.png,automobile,1
D:\pytorch\dataloader\data\13297_cat.png,cat,3
D:\pytorch\dataloader\data\13298_truck.png,truck,9
D:\pytorch\dataloader\data\13299_horse.png,horse,7
D:\pytorch\dataloader\data\1329_airplane.png,airplane,0
D:\pytorch\dataloader\data\1329_dog.png,dog,5
D:\pytorch\dataloader\data\132_frog.png,frog,6
D:\pytorch\dataloader\data\132_ship.png,ship,8
D:\pytorch\dataloader\data\13300_bird.png,bird,2
D:\pytorch\dataloader\data\13301_automobile.png,automobile,1
D:\pytorch\dataloader\data\13302_cat.png,cat,3
D:\pytorch\dataloader\data\13303_deer.png,deer,4
D:\pytorch\dataloader\data\13304_horse.png,horse,7
D:\pytorch\dataloader\data\13305_ship.png,ship,8
D:\pytorch\dataloader\data\13306_frog.png,frog,6
D:\pytorch\dataloader\data\13307_deer.png,deer,4
D:\pytorch\dataloader\data\13308_truck.png,truck,9
D:\pytorch\dataloader\data\13309_deer.png,deer,4
D:\pytorch\dataloader\data\1330_bird.png,bird,2
D:\pytorch\dataloader\data\1330_dog.png,dog,5
D:\pytorch\dataloader\data\13310_deer.png,deer,4
D:\pytorch\dataloader\data\13311_automobile.png,automobile,1
D:\pytorch\dataloader\data\13312_airplane.png,airplane,0
D:\pytorch\dataloader\data\13313_cat.png,cat,3
D:\pytorch\dataloader\data\13314_bird.png,bird,2
D:\pytorch\dataloader\data\13315_ship.png,ship,8
D:\pytorch\dataloader\data\13316_dog.png,dog,5
D:\pytorch\dataloader\data\13317_automobile.png,automobile,1
D:\pytorch\dataloader\data\13318_bird.png,bird,2
D:\pytorch\dataloader\data\13319_deer.png,deer,4
D:\pytorch\dataloader\data\1331_dog.png,dog,5
D:\pytorch\dataloader\data\1331_ship.png,ship,8
D:\pytorch\dataloader\data\13320_truck.png,truck,9
D:\pytorch\dataloader\data\13321_bird.png,bird,2
D:\pytorch\dataloader\data\13322_ship.png,ship,8
D:\pytorch\dataloader\data\13323_automobile.png,automobile,1
D:\pytorch\dataloader\data\13324_airplane.png,airplane,0
D:\pytorch\dataloader\data\13325_ship.png,ship,8
D:\pytorch\dataloader\data\13326_airplane.png,airplane,0
D:\pytorch\dataloader\data\13327_automobile.png,automobile,1
D:\pytorch\dataloader\data\13328_cat.png,cat,3
D:\pytorch\dataloader\data\13329_cat.png,cat,3
D:\pytorch\dataloader\data\1332_automobile.png,automobile,1
D:\pytorch\dataloader\data\1332_truck.png,truck,9
D:\pytorch\dataloader\data\13330_cat.png,cat,3
D:\pytorch\dataloader\data\13331_frog.png,frog,6
D:\pytorch\dataloader\data\13332_automobile.png,automobile,1
D:\pytorch\dataloader\data\13333_horse.png,horse,7
D:\pytorch\dataloader\data\13334_airplane.png,airplane,0
D:\pytorch\dataloader\data\13335_frog.png,frog,6
D:\pytorch\dataloader\data\13336_horse.png,horse,7
D:\pytorch\dataloader\data\13337_truck.png,truck,9
D:\pytorch\dataloader\data\13338_ship.png,ship,8
D:\pytorch\dataloader\data\13339_horse.png,horse,7
D:\pytorch\dataloader\data\1333_deer.png,deer,4
D:\pytorch\dataloader\data\1333_horse.png,horse,7
D:\pytorch\dataloader\data\13340_bird.png,bird,2
D:\pytorch\dataloader\data\13341_bird.png,bird,2
D:\pytorch\dataloader\data\13342_truck.png,truck,9
D:\pytorch\dataloader\data\13343_truck.png,truck,9
D:\pytorch\dataloader\data\13344_frog.png,frog,6
D:\pytorch\dataloader\data\13345_dog.png,dog,5
D:\pytorch\dataloader\data\13346_truck.png,truck,9
D:\pytorch\dataloader\data\13347_horse.png,horse,7
D:\pytorch\dataloader\data\13348_airplane.png,airplane,0
D:\pytorch\dataloader\data\13349_cat.png,cat,3
D:\pytorch\dataloader\data\1334_bird.png,bird,2
D:\pytorch\dataloader\data\1334_cat.png,cat,3
D:\pytorch\dataloader\data\13350_ship.png,ship,8
D:\pytorch\dataloader\data\13351_horse.png,horse,7
D:\pytorch\dataloader\data\13352_dog.png,dog,5
D:\pytorch\dataloader\data\13353_horse.png,horse,7
D:\pytorch\dataloader\data\13354_frog.png,frog,6
D:\pytorch\dataloader\data\13355_ship.png,ship,8
D:\pytorch\dataloader\data\13356_dog.png,dog,5
D:\pytorch\dataloader\data\13357_airplane.png,airplane,0
D:\pytorch\dataloader\data\13358_truck.png,truck,9
D:\pytorch\dataloader\data\13359_dog.png,dog,5
D:\pytorch\dataloader\data\1335_airplane.png,airplane,0
D:\pytorch\dataloader\data\1335_automobile.png,automobile,1
D:\pytorch\dataloader\data\13360_dog.png,dog,5
D:\pytorch\dataloader\data\13361_dog.png,dog,5
D:\pytorch\dataloader\data\13362_bird.png,bird,2
D:\pytorch\dataloader\data\13363_deer.png,deer,4
D:\pytorch\dataloader\data\13364_truck.png,truck,9
D:\pytorch\dataloader\data\13365_frog.png,frog,6
D:\pytorch\dataloader\data\13366_automobile.png,automobile,1
D:\pytorch\dataloader\data\13367_frog.png,frog,6
D:\pytorch\dataloader\data\13368_airplane.png,airplane,0
D:\pytorch\dataloader\data\13369_ship.png,ship,8
D:\pytorch\dataloader\data\1336_deer.png,deer,4
D:\pytorch\dataloader\data\1336_ship.png,ship,8
D:\pytorch\dataloader\data\13370_truck.png,truck,9
D:\pytorch\dataloader\data\13371_cat.png,cat,3
D:\pytorch\dataloader\data\13372_horse.png,horse,7
D:\pytorch\dataloader\data\13373_horse.png,horse,7
D:\pytorch\dataloader\data\13374_automobile.png,automobile,1
D:\pytorch\dataloader\data\13375_dog.png,dog,5
D:\pytorch\dataloader\data\13376_horse.png,horse,7
D:\pytorch\dataloader\data\13377_horse.png,horse,7
D:\pytorch\dataloader\data\13378_horse.png,horse,7
D:\pytorch\dataloader\data\13379_truck.png,truck,9
D:\pytorch\dataloader\data\1337_dog.png,dog,5
D:\pytorch\dataloader\data\1337_ship.png,ship,8
D:\pytorch\dataloader\data\13380_truck.png,truck,9
D:\pytorch\dataloader\data\13381_truck.png,truck,9
D:\pytorch\dataloader\data\13382_airplane.png,airplane,0
D:\pytorch\dataloader\data\13383_frog.png,frog,6
D:\pytorch\dataloader\data\13384_truck.png,truck,9
D:\pytorch\dataloader\data\13385_deer.png,deer,4
D:\pytorch\dataloader\data\13386_ship.png,ship,8
D:\pytorch\dataloader\data\13387_dog.png,dog,5
D:\pytorch\dataloader\data\13388_ship.png,ship,8
D:\pytorch\dataloader\data\13389_frog.png,frog,6
D:\pytorch\dataloader\data\1338_airplane.png,airplane,0
D:\pytorch\dataloader\data\1338_frog.png,frog,6
D:\pytorch\dataloader\data\13390_frog.png,frog,6
D:\pytorch\dataloader\data\13391_deer.png,deer,4
D:\pytorch\dataloader\data\13392_dog.png,dog,5
D:\pytorch\dataloader\data\13393_cat.png,cat,3
D:\pytorch\dataloader\data\13394_horse.png,horse,7
D:\pytorch\dataloader\data\13395_deer.png,deer,4
D:\pytorch\dataloader\data\13396_cat.png,cat,3
D:\pytorch\dataloader\data\13397_bird.png,bird,2
D:\pytorch\dataloader\data\13398_bird.png,bird,2
D:\pytorch\dataloader\data\13399_truck.png,truck,9
D:\pytorch\dataloader\data\1339_deer.png,deer,4
D:\pytorch\dataloader\data\1339_dog.png,dog,5
D:\pytorch\dataloader\data\133_horse.png,horse,7
D:\pytorch\dataloader\data\133_truck.png,truck,9
D:\pytorch\dataloader\data\13400_airplane.png,airplane,0
D:\pytorch\dataloader\data\13401_airplane.png,airplane,0
D:\pytorch\dataloader\data\13402_automobile.png,automobile,1
D:\pytorch\dataloader\data\13403_frog.png,frog,6
D:\pytorch\dataloader\data\13404_ship.png,ship,8
D:\pytorch\dataloader\data\13405_dog.png,dog,5
D:\pytorch\dataloader\data\13406_ship.png,ship,8
D:\pytorch\dataloader\data\13407_truck.png,truck,9
D:\pytorch\dataloader\data\13408_bird.png,bird,2
D:\pytorch\dataloader\data\13409_horse.png,horse,7
D:\pytorch\dataloader\data\1340_airplane.png,airplane,0
D:\pytorch\dataloader\data\1340_automobile.png,automobile,1
D:\pytorch\dataloader\data\13410_frog.png,frog,6
D:\pytorch\dataloader\data\13411_dog.png,dog,5
D:\pytorch\dataloader\data\13412_deer.png,deer,4
D:\pytorch\dataloader\data\13413_bird.png,bird,2
D:\pytorch\dataloader\data\13414_frog.png,frog,6
D:\pytorch\dataloader\data\13415_bird.png,bird,2
D:\pytorch\dataloader\data\13416_deer.png,deer,4
D:\pytorch\dataloader\data\13417_automobile.png,automobile,1
D:\pytorch\dataloader\data\13418_bird.png,bird,2
D:\pytorch\dataloader\data\13419_airplane.png,airplane,0
D:\pytorch\dataloader\data\1341_deer.png,deer,4
D:\pytorch\dataloader\data\1341_horse.png,horse,7
